user_number,datetime,Consommation,cluster,anomalie,type
1_15,2016-08-03 04:24:55,6,1,0,
1_15,2016-08-03 05:24:56,0,1,0,
1_15,2016-08-03 06:24:56,0,1,0,
1_15,2016-08-03 07:24:56,134,1,0,
1_15,2016-08-03 08:24:56,52,1,0,
1_15,2016-08-03 09:24:54,101,1,0,
1_15,2016-08-03 10:24:54,0,1,0,
1_15,2016-08-03 11:24:54,0,1,0,
1_15,2016-08-03 12:24:54,0,1,0,
1_15,2016-08-03 13:24:56,38,1,0,
1_15,2016-08-03 14:24:56,3,1,0,
1_15,2016-08-03 15:24:56,68,1,0,
1_15,2016-08-03 16:24:56,3,1,0,
1_15,2016-08-03 17:24:57,10,1,0,
1_15,2016-08-03 18:24:57,148,1,0,
1_15,2016-08-03 19:24:57,115,1,0,
1_15,2016-08-03 20:24:57,21,1,0,
1_15,2016-08-03 21:24:54,11,1,0,
1_15,2016-08-03 22:24:54,17,1,0,
1_15,2016-08-03 23:24:54,2,1,0,
1_15,2016-09-03 00:24:54,17,1,0,
1_15,2016-09-03 01:24:53,0,1,0,
1_15,2016-09-03 02:24:53,6,1,0,
1_15,2016-09-03 03:24:53,1,1,0,
1_15,2016-09-03 04:24:53,0,1,0,
1_15,2016-09-03 05:24:54,5,1,0,
1_15,2016-09-03 06:24:54,0,1,0,
1_15,2016-09-03 07:24:54,64,1,0,
1_15,2016-09-03 08:24:54,19,1,0,
1_15,2016-09-03 09:24:51,100,1,0,
1_15,2016-09-03 10:24:51,0,1,0,
1_15,2016-09-03 11:24:51,6,1,0,
1_15,2016-09-03 12:24:51,73,1,0,
1_15,2016-09-03 17:24:51,212,1,0,
1_15,2016-09-03 18:24:51,65,1,0,
1_15,2016-09-03 19:24:51,1,1,0,
1_15,2016-09-03 20:24:51,34,1,0,
1_15,2016-09-03 21:24:52,1,1,0,
1_15,2016-09-03 22:24:52,-100,1,1,prb de retour d/eau
1_15,2016-09-03 23:24:52,-35,1,1,prb de retour d/eau
1_15,2016-10-03 00:24:52,44,1,0,
1_15,2016-10-03 01:24:50,0,1,0,
1_15,2016-10-03 02:24:50,0,1,0,
1_15,2016-10-03 03:24:50,0,1,0,
1_15,2016-10-03 04:24:50,0,1,0,
1_15,2016-10-03 05:24:51,0,1,0,
1_15,2016-10-03 06:24:51,0,1,0,
1_15,2016-10-03 07:24:51,12,1,0,
1_15,2016-10-03 08:24:51,85,1,0,
1_15,2016-10-03 09:24:50,60,1,0,
1_15,2016-10-03 10:24:50,0,1,0,
1_15,2016-10-03 11:24:50,0,1,0,
1_15,2016-10-03 12:24:50,0,1,0,
1_15,2016-10-03 13:24:50,6,1,0,
1_15,2016-10-03 14:24:50,12,1,0,
1_15,2016-10-03 15:24:50,26,1,0,
1_15,2016-10-03 16:24:50,233,1,0,
1_15,2016-10-03 17:24:49,1,1,0,
1_15,2016-10-03 18:24:49,27,1,0,
1_15,2016-10-03 19:24:49,16,1,0,
1_15,2016-10-03 20:24:49,11,1,0,
1_15,2016-10-03 21:24:50,92,1,0,
1_15,2016-10-03 22:24:50,83,1,0,
1_15,2016-10-03 23:24:50,38,1,0,
1_15,2016-11-03 00:24:50,66,1,0,
1_15,2016-11-03 01:24:47,10,1,0,
1_15,2016-11-03 02:24:47,0,1,0,
1_15,2016-11-03 03:24:47,0,1,0,
1_15,2016-11-03 04:24:47,0,1,0,
1_15,2016-11-03 05:24:48,7,1,0,
1_15,2016-11-03 06:24:48,9,1,0,
1_15,2016-11-03 07:24:48,2,1,0,
1_15,2016-11-03 08:24:48,3,1,0,
1_15,2016-11-03 09:24:48,85,1,0,
1_15,2016-11-03 10:24:48,2,1,0,
1_15,2016-11-03 11:24:48,31,1,0,
1_15,2016-11-03 12:24:48,60,1,0,
1_15,2016-11-03 13:24:48,164,1,0,
1_15,2016-11-03 14:24:48,30,1,0,
1_15,2016-11-03 15:24:48,31,1,0,
1_15,2016-11-03 16:24:48,15,1,0,
1_15,2016-11-03 17:24:47,53,1,0,
1_15,2016-11-03 18:24:47,0,1,0,
1_15,2016-11-03 19:24:47,16,1,0,
1_15,2016-11-03 20:24:47,9,1,0,
1_15,2016-11-03 21:24:47,1,1,0,
1_15,2016-11-03 22:24:47,8,1,0,
1_15,2016-11-03 23:24:47,9,1,0,
1_15,2016-12-03 00:24:47,33,1,0,
1_15,2016-12-03 01:24:46,0,1,0,
1_15,2016-12-03 02:24:46,0,1,0,
1_15,2016-12-03 03:24:46,0,1,0,
1_15,2016-12-03 04:24:46,0,1,0,
1_15,2016-12-03 05:24:47,0,1,0,
1_15,2016-12-03 06:24:47,10,1,0,
1_15,2016-12-03 07:24:47,3,1,0,
1_15,2016-12-03 08:24:47,-100,1,1,prb de retour d/eau
1_15,2016-12-03 09:24:46,-165,1,1,prb de retour d/eau
1_15,2016-12-03 10:24:46,-45,1,1,prb de retour d/eau
1_15,2016-12-03 11:24:46,-118,1,1,prb de retour d/eau
1_15,2016-12-03 12:24:46,-41,1,1,prb de retour d/eau
1_15,2016-12-03 13:24:46,-33,1,1,prb de retour d/eau
1_15,2016-12-03 14:24:46,-50,1,1,prb de retour d/eau
1_15,2016-12-03 15:24:46,-53,1,1,prb de retour d/eau
1_15,2016-12-03 16:24:46,-91,1,1,prb de retour d/eau
1_15,2016-12-03 17:24:44,-35,1,1,prb de retour d/eau
1_15,2016-12-03 18:24:44,-60,1,1,prb de retour d/eau
1_15,2016-12-03 19:24:44,-48,1,1,prb de retour d/eau
1_15,2016-12-03 20:24:44,-49,1,1,prb de retour d/eau
1_15,2016-12-03 21:24:45,-47,1,1,prb de retour d/eau
1_15,2016-12-03 22:24:45,-47,1,1,prb de retour d/eau
1_15,2016-12-03 23:24:45,-100,1,1,prb de retour d/eau
1_15,2016-01-04 00:24:08,0,1,0,
1_15,2016-01-04 01:24:08,6,1,0,
1_15,2016-01-04 02:24:00,0,1,0,
1_15,2016-01-04 03:24:00,0,1,0,
1_15,2016-01-04 04:24:00,0,1,0,
1_15,2016-01-04 05:24:00,0,1,0,
1_15,2016-01-04 06:24:01,6,1,0,
1_15,2016-01-04 07:24:01,0,1,0,
1_15,2016-01-04 08:24:01,0,1,0,
1_15,2016-01-04 09:24:01,14,1,0,
1_15,2016-01-04 10:23:59,25,1,0,
1_15,2016-01-04 11:23:59,72,1,0,
1_15,2016-01-04 12:23:59,13,1,0,
1_15,2016-01-04 13:23:59,7,1,0,
1_15,2016-01-04 14:23:59,12,1,0,
1_15,2016-01-04 15:23:59,7,1,0,
1_15,2016-01-04 16:23:59,0,1,0,
1_15,2016-01-04 17:23:59,8,1,0,
1_15,2016-01-04 18:24:00,5,1,0,
1_15,2016-01-04 19:24:00,6,1,0,
1_15,2016-01-04 20:24:00,6,1,0,
1_15,2016-01-04 21:24:00,0,1,0,
1_15,2016-01-04 22:24:01,7,1,0,
1_15,2016-01-04 23:24:01,0,1,0,
1_15,2016-02-04 00:24:01,8,1,0,
1_15,2016-02-04 01:24:01,0,1,0,
1_15,2016-02-04 02:23:57,0,1,0,
1_15,2016-02-04 03:23:57,0,1,0,
1_15,2016-02-04 04:23:57,0,1,0,
1_15,2016-02-04 05:23:57,0,1,0,
1_15,2016-02-04 06:23:58,0,1,0,
1_15,2016-02-04 07:23:58,0,1,0,
1_15,2016-02-04 08:23:58,6,1,0,
1_15,2016-02-04 09:23:58,0,1,0,
1_15,2016-02-04 10:23:56,0,1,0,
1_15,2016-02-04 11:23:56,0,1,0,
1_15,2016-02-04 12:23:56,25,1,0,
1_15,2016-02-04 13:23:56,61,1,0,
1_15,2016-02-04 14:23:57,21,1,0,
1_15,2016-02-04 15:23:57,60,1,0,
1_15,2016-02-04 16:23:57,1,1,0,
1_15,2016-02-04 17:23:57,1,1,0,
1_15,2016-02-04 18:23:56,10,1,0,
1_15,2016-02-04 19:23:56,0,1,0,
1_15,2016-02-04 20:23:56,7,1,0,
1_15,2016-02-04 21:23:56,0,1,0,
1_15,2016-02-04 22:23:57,14,1,0,
1_15,2016-02-04 23:23:57,9,1,0,
1_15,2016-03-04 00:23:57,6,1,0,
1_15,2016-03-04 01:23:57,0,1,0,
1_15,2016-03-04 02:23:58,0,1,0,
1_15,2016-03-04 03:23:58,0,1,0,
1_15,2016-03-04 04:23:58,6,1,0,
1_15,2016-03-04 05:23:58,0,1,0,
1_15,2016-03-04 06:23:56,0,1,0,
1_15,2016-03-04 07:23:56,0,1,0,
1_15,2016-03-04 08:23:56,0,1,0,
1_15,2016-03-04 09:23:56,7,1,0,
1_15,2016-03-04 10:23:55,10,1,0,
1_15,2016-03-04 11:23:55,107,1,0,
1_15,2016-03-04 12:23:55,5,1,0,
1_15,2016-03-04 13:23:55,10,1,0,
1_15,2016-03-04 14:23:54,7,1,0,
1_15,2016-03-04 15:23:54,37,1,0,
1_15,2016-03-04 16:23:54,7,1,0,
1_15,2016-03-04 17:23:54,7,1,0,
1_15,2016-03-04 18:24:01,1,1,0,
1_15,2016-03-04 19:24:01,7,1,0,
1_15,2016-03-04 20:24:01,1,1,0,
1_15,2016-03-04 21:24:01,0,1,0,
1_15,2016-03-04 22:23:53,7,1,0,
1_15,2016-03-04 23:23:53,6,1,0,
1_15,2016-04-04 00:23:53,0,1,0,
1_15,2016-04-04 01:23:53,7,1,0,
1_15,2016-04-04 02:23:54,0,1,0,
1_15,2016-04-04 03:23:54,0,1,0,
1_15,2016-04-04 04:23:54,0,1,0,
1_15,2016-04-04 05:23:54,6,1,0,
1_15,2016-04-04 10:23:52,9,1,0,
1_15,2016-04-04 11:23:52,75,1,0,
1_15,2016-04-04 12:23:52,7,1,0,
