user_number,datetime,Consommation,cluster,anomalie,type
0_39,2016-03-02 21:02:43,6,0,0,
0_39,2016-03-02 22:02:43,2,0,0,
0_39,2016-03-02 23:02:51,7,0,0,
0_39,2016-03-03 00:02:51,23,0,0,
0_39,2016-03-03 01:02:51,12,0,0,
0_39,2016-03-03 02:02:51,0,0,0,
0_39,2016-03-03 03:02:41,0,0,0,
0_39,2016-03-03 04:02:41,0,0,0,
0_39,2016-03-03 05:02:41,0,0,0,
0_39,2016-03-03 06:02:41,0,0,0,
0_39,2016-03-03 07:02:42,0,0,0,
0_39,2016-03-03 08:02:42,43,0,0,
0_39,2016-03-03 09:02:42,2,0,0,
0_39,2016-03-03 10:02:42,0,0,0,
0_39,2016-03-03 11:02:45,0,0,0,
0_39,2016-03-03 12:02:45,0,0,0,
0_39,2016-03-03 13:02:45,9,0,0,
0_39,2016-03-03 14:02:45,0,0,0,
0_39,2016-03-03 19:02:39,62,0,0,
0_39,2016-03-03 20:02:39,10,0,0,
0_39,2016-03-03 21:02:39,12,0,0,
0_39,2016-03-03 22:02:39,13,0,0,
0_39,2016-03-03 23:02:41,0,0,0,
0_39,2016-03-04 00:02:41,30,0,0,
0_39,2016-03-04 01:02:41,0,0,0,
0_39,2016-03-04 02:02:41,0,0,0,
0_39,2016-03-04 03:02:41,0,0,0,
0_39,2016-03-04 04:02:41,0,0,0,
0_39,2016-03-04 05:02:41,0,0,0,
0_39,2016-03-04 06:02:41,0,0,0,
0_39,2016-03-04 07:02:43,0,0,0,
0_39,2016-03-04 08:02:43,13,0,0,
0_39,2016-03-04 09:02:43,5,0,0,
0_39,2016-03-04 10:02:43,2,0,0,
0_39,2016-03-04 11:02:48,7,0,0,
0_39,2016-03-04 12:02:48,1,0,0,
0_39,2016-03-04 13:02:48,0,0,0,
0_39,2016-03-04 14:02:48,41,0,0,
0_39,2016-03-04 15:02:45,31,0,0,
0_39,2016-03-04 16:02:45,7,0,0,
0_39,2016-03-04 17:02:45,4,0,0,
0_39,2016-03-04 18:02:45,50,0,0,
0_39,2016-03-04 19:02:43,0,0,0,
0_39,2016-03-04 20:02:43,5,0,0,
0_39,2016-03-04 21:02:43,0,0,0,
0_39,2016-03-04 22:02:43,6,0,0,
0_39,2016-03-04 23:02:40,12,0,0,
0_39,2016-03-05 00:02:40,25,0,0,
0_39,2016-03-05 01:02:40,0,0,0,
0_39,2016-03-05 02:02:40,0,0,0,
0_39,2016-03-05 03:02:39,0,0,0,
0_39,2016-03-05 04:02:39,0,0,0,
0_39,2016-03-05 05:02:39,0,0,0,
0_39,2016-03-05 06:02:39,0,0,0,
0_39,2016-03-05 11:02:44,73,0,0,
0_39,2016-03-05 12:02:44,80,0,0,
0_39,2016-03-05 13:02:44,16,0,0,
0_39,2016-03-05 14:02:44,42,0,0,
0_39,2016-03-05 15:02:39,35,0,0,
0_39,2016-03-05 16:02:39,1,0,0,
0_39,2016-03-05 17:02:39,0,0,0,
0_39,2016-03-05 18:02:39,9,0,0,
0_39,2016-03-05 19:02:37,32,0,0,
0_39,2016-03-05 20:02:37,6,0,0,
0_39,2016-03-05 21:02:37,0,0,0,
0_39,2016-03-05 22:02:37,36,0,0,
0_39,2016-03-05 23:02:38,31,0,0,
0_39,2016-03-06 00:02:38,20,0,0,
0_39,2016-03-06 01:02:38,11,0,0,
0_39,2016-03-06 02:02:38,8,0,0,
0_39,2016-03-06 03:02:36,2,0,0,
0_39,2016-03-06 04:02:36,0,0,0,
0_39,2016-03-06 05:02:36,0,0,0,
0_39,2016-03-06 06:02:36,0,0,0,
0_39,2016-03-06 07:02:37,0,0,0,
0_39,2016-03-06 08:02:37,0,0,0,
0_39,2016-03-06 09:02:37,8,0,0,
0_39,2016-03-06 10:02:37,14,0,0,
0_39,2016-03-06 11:02:35,68,0,0,
0_39,2016-03-06 12:02:35,26,0,0,
0_39,2016-03-06 13:02:35,12,0,0,
0_39,2016-03-06 14:02:35,0,0,0,
0_39,2016-03-06 15:02:37,0,0,0,
0_39,2016-03-06 16:02:37,0,0,0,
0_39,2016-03-06 17:02:37,19,0,0,
0_39,2016-03-06 18:02:37,35,0,0,
0_39,2016-03-06 19:02:35,0,0,0,
0_39,2016-03-06 20:02:35,0,0,0,
0_39,2016-03-06 21:02:35,16,0,0,
0_39,2016-03-06 22:02:35,3,0,0,
0_39,2016-03-06 23:02:37,2,0,0,
0_39,2016-03-07 00:02:37,21,0,0,
0_39,2016-03-07 01:02:37,9,0,0,
0_39,2016-03-07 02:02:37,0,0,0,
0_39,2016-03-07 03:02:35,0,0,0,
0_39,2016-03-07 04:02:35,0,0,0,
0_39,2016-03-07 05:02:35,0,0,0,
0_39,2016-03-07 06:02:35,0,0,0,
0_39,2016-03-07 07:02:36,1,0,0,
0_39,2016-03-07 08:02:36,14,0,0,
0_39,2016-03-07 09:02:36,5,0,0,
0_39,2016-03-07 10:02:36,3,0,0,
0_39,2016-03-07 15:02:35,62,0,0,
0_39,2016-03-07 16:02:35,1,0,0,
0_39,2016-03-07 17:02:35,9,0,0,
0_39,2016-03-07 18:02:35,33,0,0,
0_39,2016-03-08 03:02:34,74,0,0,
0_39,2016-03-08 04:02:34,0,0,0,
0_39,2016-03-08 05:02:34,0,0,0,
0_39,2016-03-08 06:02:34,0,0,0,
0_39,2016-03-08 07:02:40,1,0,0,
0_39,2016-03-08 08:02:40,14,0,0,
0_39,2016-03-08 09:02:40,0,0,0,
0_39,2016-03-08 10:02:40,19,0,0,
0_39,2016-03-08 11:02:34,39,0,0,
0_39,2016-03-08 12:02:34,20,0,0,
0_39,2016-03-08 13:02:34,8,0,0,
0_39,2016-03-08 14:02:34,7,0,0,
0_39,2016-03-08 15:02:35,12,0,0,
0_39,2016-03-08 16:02:35,0,0,0,
0_39,2016-03-08 17:02:35,20,0,0,
0_39,2016-03-08 18:02:35,27,0,0,
0_39,2016-03-08 19:02:36,12,0,0,
0_39,2016-03-08 20:02:36,16,0,0,
0_39,2016-03-08 21:02:36,0,0,0,
0_39,2016-03-08 22:02:36,12,0,0,
0_39,2016-03-09 03:02:32,88,0,0,
0_39,2016-03-09 04:02:32,0,0,0,
0_39,2016-03-09 05:02:32,0,0,0,
0_39,2016-03-09 06:02:32,0,0,0,
0_39,2016-03-09 07:02:46,1,0,0,
0_39,2016-03-09 08:02:46,13,0,0,
0_39,2016-03-09 09:02:46,0,0,0,
0_39,2016-03-09 10:02:46,73,0,0,
0_39,2016-03-09 11:02:32,10,0,0,
0_39,2016-03-09 12:02:32,8,0,0,
0_39,2016-03-09 13:02:32,6,0,0,
0_39,2016-03-09 14:02:32,10,0,0,
0_39,2016-03-09 15:02:33,13,0,0,
0_39,2016-03-09 16:02:33,6,0,0,
0_39,2016-03-09 17:02:33,36,0,0,
0_39,2016-03-09 18:02:33,13,0,0,
0_39,2016-03-09 19:02:33,70,0,0,
0_39,2016-03-09 20:02:33,6,0,0,
0_39,2016-03-09 21:02:33,6,0,0,
0_39,2016-03-09 22:02:33,11,0,0,
0_39,2016-03-09 23:02:32,0,0,0,
0_39,2016-03-10 00:02:32,13,0,0,
0_39,2016-03-10 01:02:32,15,0,0,
0_39,2016-03-10 02:02:32,0,0,0,
0_39,2016-03-10 03:02:34,0,0,0,
0_39,2016-03-10 04:02:34,0,0,0,
0_39,2016-03-10 05:02:34,0,0,0,
0_39,2016-03-10 06:02:34,0,0,0,
0_39,2016-03-10 07:02:36,1,0,0,
0_39,2016-03-10 08:02:36,14,0,0,
0_39,2016-03-10 09:02:36,0,0,0,
0_39,2016-03-10 10:02:36,9,0,0,
0_39,2016-03-10 11:02:42,1,0,0,
0_39,2016-03-10 12:02:42,10,0,0,
0_39,2016-03-10 13:02:42,0,0,0,
0_39,2016-03-10 14:02:42,10,0,0,
0_39,2016-03-10 15:02:31,22,0,0,
0_39,2016-03-10 16:02:31,1,0,0,
0_39,2016-03-10 17:02:31,39,0,0,
0_39,2016-03-10 18:02:31,31,0,0,
0_39,2016-03-10 19:02:29,6,0,0,
0_39,2016-03-10 20:02:29,6,0,0,
0_39,2016-03-10 21:02:29,0,0,0,
0_39,2016-03-10 22:02:29,18,0,0,
0_39,2016-03-10 23:02:30,0,0,0,
0_39,2016-03-11 00:02:30,0,0,0,
0_39,2016-03-11 01:02:30,34,0,0,
0_39,2016-03-11 02:02:30,0,0,0,
0_39,2016-03-11 03:02:28,10,0,0,
0_39,2016-03-11 04:02:28,0,0,0,
0_39,2016-03-11 05:02:28,0,0,0,
0_39,2016-03-11 06:02:28,0,0,0,
0_39,2016-03-11 07:02:36,1,0,0,
0_39,2016-03-11 08:02:36,14,0,0,
0_39,2016-03-11 09:02:36,0,0,0,
0_39,2016-03-11 10:02:36,6,0,0,
0_39,2016-03-11 11:02:27,18,0,0,
0_39,2016-03-11 12:02:27,77,0,0,
0_39,2016-03-11 13:02:27,3,0,0,
0_39,2016-03-11 14:02:27,23,0,0,
0_39,2016-03-11 15:02:38,10,0,0,
0_39,2016-03-11 16:02:38,12,0,0,
0_39,2016-03-11 17:02:38,20,0,0,
0_39,2016-03-11 18:02:38,21,0,0,
0_39,2016-03-11 19:02:27,1,0,0,
0_39,2016-03-11 20:02:27,7,0,0,
0_39,2016-03-11 21:02:27,0,0,0,
0_39,2016-03-11 22:02:27,19,0,0,
0_39,2016-03-11 23:01:46,0,0,0,
0_39,2016-03-12 00:01:46,6,0,0,
0_39,2016-03-12 01:01:46,20,0,0,
0_39,2016-03-12 02:01:46,0,0,0,
0_39,2016-03-12 03:01:43,0,0,0,
0_39,2016-03-12 04:01:43,0,0,0,
0_39,2016-03-12 05:01:43,0,0,0,
0_39,2016-03-12 06:01:43,0,0,0,
0_39,2016-03-12 07:02:47,0,0,0,
0_39,2016-03-12 08:02:47,0,0,0,
0_39,2016-03-12 09:02:47,6,0,0,
0_39,2016-03-12 10:02:47,11,0,0,
0_39,2016-03-12 15:02:29,135,0,0,
0_39,2016-03-12 16:02:29,1,0,0,
0_39,2016-03-12 17:02:29,5,0,0,
0_39,2016-03-12 18:02:29,1,0,0,
0_39,2016-03-12 19:02:27,44,0,0,
0_39,2016-03-12 20:02:27,2,0,0,
0_39,2016-03-12 21:02:27,0,0,0,
0_39,2016-03-12 22:02:27,44,0,0,
0_39,2016-04-01 00:01:58,19,0,0,
0_39,2016-04-01 01:01:58,6,0,0,
0_39,2016-04-01 02:01:58,0,0,0,
0_39,2016-04-01 03:01:58,0,0,0,
0_39,2016-04-01 04:01:57,0,0,0,
0_39,2016-04-01 05:01:57,0,0,0,
0_39,2016-04-01 06:01:57,0,0,0,
0_39,2016-04-01 07:01:57,1,0,0,
0_39,2016-04-01 08:01:59,13,0,0,
0_39,2016-04-01 09:01:59,55,0,0,
0_39,2016-04-01 10:01:59,62,0,0,
0_39,2016-04-01 11:01:59,84,0,0,
0_39,2016-04-01 12:01:56,6,0,0,
0_39,2016-04-01 13:01:56,0,0,0,
0_39,2016-04-01 14:01:56,46,0,0,
0_39,2016-04-01 15:01:56,8,0,0,
0_39,2016-04-01 16:01:57,13,0,0,
0_39,2016-04-01 17:01:57,22,0,0,
0_39,2016-04-01 18:01:57,54,0,0,
0_39,2016-04-01 19:01:57,38,0,0,
0_39,2016-04-01 20:01:55,42,0,0,
0_39,2016-04-01 21:01:55,0,0,0,
0_39,2016-04-01 22:01:55,8,0,0,
0_39,2016-04-01 23:01:55,1,0,0,
0_39,2016-04-02 04:01:54,34,0,0,
0_39,2016-04-02 05:01:54,0,0,0,
0_39,2016-04-02 06:01:54,0,0,0,
0_39,2016-04-02 07:01:54,0,0,0,
0_39,2016-04-02 08:01:55,0,0,0,
0_39,2016-04-02 09:01:55,0,0,0,
0_39,2016-04-02 10:01:55,15,0,0,
0_39,2016-04-02 11:01:55,62,0,0,
0_39,2016-04-02 12:01:58,18,0,0,
0_39,2016-04-02 13:01:58,6,0,0,
0_39,2016-04-02 14:01:58,9,0,0,
0_39,2016-04-02 15:01:58,7,0,0,
0_39,2016-04-02 16:21:33,0,0,0,
0_39,2016-04-02 17:21:33,6,0,0,
0_39,2016-04-02 18:21:33,11,0,0,
0_39,2016-04-02 19:21:33,30,0,0,
0_39,2016-04-02 20:01:52,7,0,0,
0_39,2016-04-02 21:01:52,0,0,0,
0_39,2016-04-02 22:01:52,1,0,0,
0_39,2016-04-02 23:01:52,7,0,0,
0_39,2016-04-03 00:01:54,0,0,0,
0_39,2016-04-03 01:01:54,25,0,0,
0_39,2016-04-03 02:01:54,0,0,0,
0_39,2016-04-03 03:01:54,10,0,0,
0_39,2016-04-03 04:01:51,0,0,0,
0_39,2016-04-03 05:01:51,0,0,0,
0_39,2016-04-03 06:01:51,0,0,0,
0_39,2016-04-03 07:01:51,0,0,0,
0_39,2016-04-03 08:01:53,0,0,0,
0_39,2016-04-03 09:01:53,0,0,0,
0_39,2016-04-03 10:01:53,7,0,0,
0_39,2016-04-03 11:01:53,35,0,0,
0_39,2016-04-03 12:01:53,47,0,0,
0_39,2016-04-03 13:01:53,0,0,0,
0_39,2016-04-03 14:01:53,0,0,0,
0_39,2016-04-03 15:01:53,5,0,0,
0_39,2016-04-03 16:01:53,2,0,0,
0_39,2016-04-03 17:01:53,0,0,0,
0_39,2016-04-03 18:01:53,2,0,0,
0_39,2016-04-03 19:01:53,9,0,0,
0_39,2016-04-03 20:01:52,39,0,0,
0_39,2016-04-03 21:01:52,118,0,0,
0_39,2016-04-03 22:01:52,8,0,0,
0_39,2016-04-03 23:01:52,1,0,0,
0_39,2016-04-04 00:01:54,23,0,0,
0_39,2016-04-04 01:01:54,0,0,0,
0_39,2016-04-04 02:01:54,0,0,0,
0_39,2016-04-04 03:01:54,0,0,0,
0_39,2016-04-04 04:01:51,0,0,0,
0_39,2016-04-04 05:01:51,0,0,0,
0_39,2016-04-04 06:01:51,0,0,0,
0_39,2016-04-04 07:01:51,0,0,0,
0_39,2016-04-04 08:01:52,30,0,0,
0_39,2016-04-04 09:01:52,24,0,0,
0_39,2016-04-04 10:01:52,32,0,0,
0_39,2016-04-04 11:01:52,47,0,0,
0_39,2016-04-04 12:01:50,18,0,0,
0_39,2016-04-04 13:01:50,95,0,0,
0_39,2016-04-04 14:01:50,20,0,0,
0_39,2016-04-04 15:01:50,8,0,0,
0_39,2016-04-04 16:01:51,7,0,0,
0_39,2016-04-04 17:01:51,0,0,0,
0_39,2016-04-04 18:01:51,37,0,0,
0_39,2016-04-04 19:01:51,11,0,0,
0_39,2016-04-04 20:01:50,0,0,0,
0_39,2016-04-04 21:01:50,0,0,0,
0_39,2016-04-04 22:01:50,13,0,0,
0_39,2016-04-04 23:01:50,0,0,0,
0_39,2016-04-05 00:01:51,12,0,0,
0_39,2016-04-05 01:01:51,10,0,0,
0_39,2016-04-05 02:01:51,0,0,0,
0_39,2016-04-05 03:01:51,0,0,0,
0_39,2016-04-05 04:01:50,0,0,0,
0_39,2016-04-05 05:01:50,0,0,0,
0_39,2016-04-05 06:01:50,0,0,0,
0_39,2016-04-05 07:01:50,1,0,0,
0_39,2016-04-05 08:01:56,8,0,0,
0_39,2016-04-05 09:01:56,1,0,0,
0_39,2016-04-05 10:01:56,0,0,0,
0_39,2016-04-05 11:01:56,57,0,0,
0_39,2016-04-05 12:02:18,4,0,0,
0_39,2016-04-05 13:02:18,0,0,0,
0_39,2016-04-05 14:02:18,7,0,0,
0_39,2016-04-05 15:02:18,0,0,0,
0_39,2016-04-05 16:01:58,19,0,0,
0_39,2016-04-05 17:01:58,1,0,0,
0_39,2016-04-05 18:01:58,10,0,0,
0_39,2016-04-05 19:01:58,6,0,0,
0_39,2016-04-05 20:01:47,0,0,0,
0_39,2016-04-05 21:01:47,17,0,0,
0_39,2016-04-05 22:01:47,6,0,0,
0_39,2016-04-05 23:01:47,0,0,0,
0_39,2016-04-06 04:01:46,23,0,0,
0_39,2016-04-06 05:01:46,0,0,0,
0_39,2016-04-06 06:01:46,0,0,0,
0_39,2016-04-06 07:01:46,7,0,0,
0_39,2016-04-06 12:01:48,15,0,0,
0_39,2016-04-06 13:01:48,0,0,0,
0_39,2016-04-06 14:01:48,0,0,0,
0_39,2016-04-06 15:01:48,12,0,0,
0_39,2016-04-06 16:01:58,8,0,0,
0_39,2016-04-06 17:01:58,0,0,0,
0_39,2016-04-06 18:01:58,8,0,0,
0_39,2016-04-06 19:01:58,0,0,0,
0_39,2016-04-06 20:01:47,0,0,0,
0_39,2016-04-06 21:01:47,7,0,0,
0_39,2016-04-06 22:01:47,0,0,0,
0_39,2016-04-06 23:01:47,6,0,0,
0_39,2016-04-07 00:01:49,15,0,0,
0_39,2016-04-07 01:01:49,18,0,0,
0_39,2016-04-07 02:01:49,8,0,0,
0_39,2016-04-07 03:01:49,3,0,0,
0_39,2016-04-07 04:01:46,0,0,0,
0_39,2016-04-07 05:01:46,0,0,0,
0_39,2016-04-07 06:01:46,0,0,0,
0_39,2016-04-07 07:01:46,0,0,0,
0_39,2016-04-07 08:01:47,0,0,0,
0_39,2016-04-07 09:01:47,0,0,0,
0_39,2016-04-07 10:01:47,8,0,0,
0_39,2016-04-07 11:01:47,24,0,0,
0_39,2016-04-07 12:01:46,54,0,0,
0_39,2016-04-07 13:01:46,0,0,0,
0_39,2016-04-07 14:01:46,10,0,0,
0_39,2016-04-07 15:01:46,0,0,0,
0_39,2016-04-07 16:01:47,0,0,0,
0_39,2016-04-07 17:01:47,0,0,0,
0_39,2016-04-07 18:01:47,0,0,0,
0_39,2016-04-07 19:01:47,6,0,0,
0_39,2016-04-07 20:01:46,0,0,0,
0_39,2016-04-07 21:01:46,0,0,0,
0_39,2016-04-07 22:01:46,64,0,0,
0_39,2016-04-07 23:01:46,2,0,0,
0_39,2016-04-08 00:01:48,29,0,0,
0_39,2016-04-08 01:01:48,0,0,0,
0_39,2016-04-08 02:01:48,0,0,0,
0_39,2016-04-08 03:01:48,0,0,0,
0_39,2016-04-08 04:01:44,0,0,0,
0_39,2016-04-08 05:01:44,0,0,0,
0_39,2016-04-08 06:01:44,0,0,0,
0_39,2016-04-08 07:01:44,1,0,0,
0_39,2016-04-08 12:01:51,23,0,0,
0_39,2016-04-08 13:01:51,6,0,0,
0_39,2016-04-08 14:01:51,34,0,0,
0_39,2016-04-08 15:01:51,49,0,0,
0_39,2016-04-08 16:01:44,7,0,0,
0_39,2016-04-08 17:01:44,2,0,0,
0_39,2016-04-08 18:01:44,25,0,0,
0_39,2016-04-08 19:01:44,0,0,0,
0_39,2016-04-08 20:01:44,0,0,0,
0_39,2016-04-08 21:01:44,0,0,0,
0_39,2016-04-08 22:01:44,1,0,0,
0_39,2016-04-08 23:01:44,7,0,0,
0_39,2016-04-09 00:01:46,10,0,0,
0_39,2016-04-09 01:01:46,15,0,0,
0_39,2016-04-09 02:01:46,0,0,0,
0_39,2016-04-09 03:01:46,0,0,0,
0_39,2016-04-09 04:01:43,0,0,0,
0_39,2016-04-09 05:01:43,0,0,0,
0_39,2016-04-09 06:01:43,0,0,0,
0_39,2016-04-09 07:01:43,0,0,0,
0_39,2016-04-09 08:01:46,0,0,0,
0_39,2016-04-09 09:01:46,7,0,0,
0_39,2016-04-09 10:01:46,21,0,0,
0_39,2016-04-09 11:01:46,65,0,0,
0_39,2016-04-09 16:01:44,116,0,0,
0_39,2016-04-09 17:01:44,0,0,0,
0_39,2016-04-09 18:01:44,40,0,0,
0_39,2016-04-09 19:01:44,5,0,0,
0_39,2016-04-10 04:01:43,123,0,0,
0_39,2016-04-10 05:01:43,0,0,0,
0_39,2016-04-10 06:01:43,0,0,0,
0_39,2016-04-10 07:01:43,0,0,0,
0_39,2016-04-10 08:01:43,0,0,0,
0_39,2016-04-10 09:01:43,0,0,0,
0_39,2016-04-10 10:01:43,7,0,0,
0_39,2016-04-10 11:01:43,10,0,0,
0_39,2016-04-10 16:01:46,116,0,0,
0_39,2016-04-10 17:01:46,0,0,0,
0_39,2016-04-10 18:01:46,0,0,0,
0_39,2016-04-10 19:01:46,33,0,0,
0_39,2016-04-10 20:01:46,0,0,0,
0_39,2016-04-10 21:01:46,0,0,0,
0_39,2016-04-10 22:01:46,9,0,0,
0_39,2016-04-10 23:01:46,1,0,0,
0_39,2016-04-11 00:01:42,13,0,0,
0_39,2016-04-11 01:01:42,15,0,0,
0_39,2016-04-11 02:01:42,0,0,0,
0_39,2016-04-11 03:01:42,0,0,0,
0_39,2016-04-11 04:01:42,0,0,0,
0_39,2016-04-11 05:01:42,0,0,0,
0_39,2016-04-11 06:01:42,0,0,0,
0_39,2016-04-11 07:01:42,6,0,0,
0_39,2016-04-11 08:01:42,8,0,0,
0_39,2016-04-11 09:01:42,0,0,0,
0_39,2016-04-11 10:01:42,60,0,0,
0_39,2016-04-11 11:01:42,60,0,0,
0_39,2016-04-11 12:01:40,37,0,0,
0_39,2016-04-11 13:01:40,26,0,0,
0_39,2016-04-11 14:01:40,4,0,0,
0_39,2016-04-11 15:01:40,23,0,0,
0_39,2016-04-11 16:01:41,6,0,0,
0_39,2016-04-11 17:01:41,57,0,0,
0_39,2016-04-11 18:01:41,2,0,0,
0_39,2016-04-11 19:01:41,12,0,0,
0_39,2016-04-11 20:01:43,6,0,0,
0_39,2016-04-11 21:01:43,6,0,0,
0_39,2016-04-11 22:01:43,10,0,0,
0_39,2016-04-11 23:01:43,0,0,0,
0_39,2016-04-12 00:01:41,28,0,0,
0_39,2016-04-12 01:01:41,0,0,0,
0_39,2016-04-12 02:01:41,0,0,0,
0_39,2016-04-12 03:01:41,0,0,0,
0_39,2016-04-12 04:01:40,0,0,0,
0_39,2016-04-12 05:01:40,0,0,0,
0_39,2016-04-12 06:01:40,0,0,0,
0_39,2016-04-12 07:01:40,0,0,0,
0_39,2016-04-12 08:01:40,14,0,0,
0_39,2016-04-12 09:01:40,1,0,0,
0_39,2016-04-12 10:01:40,12,0,0,
0_39,2016-04-12 11:01:40,4,0,0,
0_39,2016-04-12 12:21:55,0,0,0,
0_39,2016-04-12 13:21:55,0,0,0,
0_39,2016-04-12 14:21:55,0,0,0,
0_39,2016-04-12 15:21:55,28,0,0,
0_39,2016-04-12 16:01:39,10,0,0,
0_39,2016-04-12 17:01:39,23,0,0,
0_39,2016-04-12 18:01:39,46,0,0,
0_39,2016-04-12 19:01:39,55,0,0,
0_39,2016-04-12 20:01:37,6,0,0,
0_39,2016-04-12 21:01:37,0,0,0,
0_39,2016-04-12 22:01:37,57,0,0,
0_39,2016-04-12 23:01:37,8,0,0,
0_39,2016-05-01 00:01:09,2,0,0,
0_39,2016-05-01 01:01:09,8,0,0,
0_39,2016-05-01 02:01:09,0,0,0,
0_39,2016-05-01 03:01:09,0,0,0,
0_39,2016-05-01 04:02:17,0,0,0,
0_39,2016-05-01 05:02:17,0,0,0,
0_39,2016-05-01 06:02:17,0,0,0,
0_39,2016-05-01 07:02:17,0,0,0,
0_39,2016-05-01 08:01:09,0,0,0,
0_39,2016-05-01 09:01:09,7,0,0,
0_39,2016-05-01 10:01:09,26,0,0,
0_39,2016-05-01 11:01:09,42,0,0,
0_39,2016-05-01 16:01:07,52,0,0,
0_39,2016-05-01 17:01:07,9,0,0,
0_39,2016-05-01 18:01:07,6,0,0,
0_39,2016-05-01 19:01:07,16,0,0,
0_39,2016-05-02 00:01:08,51,0,0,
0_39,2016-05-02 01:01:08,18,0,0,
0_39,2016-05-02 02:01:08,0,0,0,
0_39,2016-05-02 03:01:08,10,0,0,
0_39,2016-05-02 04:01:05,0,0,0,
0_39,2016-05-02 05:01:05,0,0,0,
0_39,2016-05-02 06:01:05,0,0,0,
0_39,2016-05-02 07:01:05,0,0,0,
0_39,2016-05-02 08:01:11,14,0,0,
0_39,2016-05-02 09:01:11,12,0,0,
0_39,2016-05-02 10:01:11,66,0,0,
0_39,2016-05-02 11:01:11,31,0,0,
0_39,2016-05-02 16:01:05,100,0,0,
0_39,2016-05-02 17:01:05,25,0,0,
0_39,2016-05-02 18:01:05,0,0,0,
0_39,2016-05-02 19:01:05,0,0,0,
0_39,2016-05-02 20:01:04,0,0,0,
0_39,2016-05-02 21:01:04,6,0,0,
0_39,2016-05-02 22:01:04,1,0,0,
0_39,2016-05-02 23:01:04,7,0,0,
0_39,2016-05-03 00:01:05,18,0,0,
0_39,2016-05-03 01:01:05,10,0,0,
0_39,2016-05-03 02:01:05,0,0,0,
0_39,2016-05-03 03:01:05,0,0,0,
0_39,2016-05-03 04:02:02,0,0,0,
0_39,2016-05-03 05:02:02,0,0,0,
0_39,2016-05-03 06:02:02,0,0,0,
0_39,2016-05-03 07:02:02,1,0,0,
0_39,2016-05-03 08:02:02,13,0,0,
0_39,2016-05-03 09:02:02,40,0,0,
0_39,2016-05-03 10:02:02,39,0,0,
0_39,2016-05-03 11:02:02,9,0,0,
0_39,2016-05-03 12:02:41,0,0,0,
0_39,2016-05-03 13:02:41,0,0,0,
0_39,2016-05-03 14:02:41,7,0,0,
0_39,2016-05-03 15:02:41,15,0,0,
0_39,2016-05-03 16:03:30,25,0,0,
0_39,2016-05-03 17:03:30,27,0,0,
0_39,2016-05-03 18:03:30,0,0,0,
0_39,2016-05-03 19:03:30,1,0,0,
0_39,2016-05-03 20:01:03,0,0,0,
0_39,2016-05-03 21:01:03,5,0,0,
0_39,2016-05-03 22:01:03,0,0,0,
0_39,2016-05-03 23:01:03,13,0,0,
0_39,2016-05-04 00:01:05,3,0,0,
0_39,2016-05-04 01:01:05,21,0,0,
0_39,2016-05-04 02:01:05,0,0,0,
0_39,2016-05-04 03:01:05,0,0,0,
0_39,2016-05-04 16:01:07,204,0,0,
0_39,2016-05-04 17:01:07,32,0,0,
0_39,2016-05-04 18:01:07,1,0,0,
