user_number,datetime,Consommation,cluster,anomalie,type
0_40,2016-07-07 09:59:16,-42,0,1,prb de retour d/eau
0_40,2016-07-07 10:59:16,-30,0,1,prb de retour d/eau
0_40,2016-07-07 11:59:16,-37,0,1,prb de retour d/eau
0_40,2016-07-07 12:59:16,-30,0,1,prb de retour d/eau
0_40,2016-08-05 19:58:26,-80,0,1,prb de retour d/eau
0_40,2016-08-05 20:58:26,-30,0,1,prb de retour d/eau
0_40,2016-08-05 21:58:26,-30,0,1,prb de retour d/eau
0_40,2016-08-05 22:58:26,-39,0,1,prb de retour d/eau
0_40,2016-08-05 23:58:32,-40,0,1,prb de retour d/eau
0_40,2016-08-12 16:58:32,-80,0,1,prb de retour d/eau
0_40,2016-08-12 17:58:32,-45,0,1,prb de retour d/eau
0_40,2016-08-12 18:58:32,-36,0,1,prb de retour d/eau
0_40,2016-08-12 19:58:17,-30,0,1,prb de retour d/eau
0_40,2016-08-12 20:58:17,-30,0,1,prb de retour d/eau
0_40,2016-08-12 21:58:17,-75,0,1,prb de retour d/eau
0_40,2016-08-12 22:58:17,-31,0,1,prb de retour d/eau
0_40,2016-08-12 23:58:17,-42,0,1,prb de retour d/eau
0_40,2016-09-05 00:57:40,-30,0,1,prb de retour d/eau
0_40,2016-09-05 01:57:40,-40,0,1,prb de retour d/eau
0_40,2016-09-05 02:57:40,-30,0,1,prb de retour d/eau
0_40,2016-09-05 03:57:36,-30,0,1,prb de retour d/eau
0_40,2016-09-05 04:57:36,-30,0,1,prb de retour d/eau
0_40,2016-09-05 05:57:36,-30,0,1,prb de retour d/eau
0_40,2016-09-05 06:57:36,-31,0,1,prb de retour d/eau
0_40,2016-09-05 07:57:38,-44,0,1,prb de retour d/eau
0_40,2016-09-05 08:57:38,-30,0,1,prb de retour d/eau
0_40,2016-09-05 09:57:38,-53,0,1,prb de retour d/eau
0_40,2016-09-05 10:57:38,-106,0,1,prb de retour d/eau
0_40,2016-09-05 11:57:41,-56,0,1,prb de retour d/eau
0_40,2016-09-05 12:57:41,-69,0,1,prb de retour d/eau
0_40,2016-09-05 13:57:41,-55,0,1,prb de retour d/eau
0_40,2016-09-05 14:57:41,-101,0,1,prb de retour d/eau
0_40,2016-09-05 15:58:23,-37,0,1,prb de retour d/eau
0_40,2016-09-05 16:58:23,-60,0,1,prb de retour d/eau
0_40,2016-09-05 17:58:23,-30,0,1,prb de retour d/eau
0_40,2016-09-05 18:58:23,-32,0,1,prb de retour d/eau
0_40,2016-09-05 19:57:36,-36,0,1,prb de retour d/eau
0_40,2016-09-05 20:57:36,-30,0,1,prb de retour d/eau
0_40,2016-09-05 21:57:36,-91,0,1,prb de retour d/eau
0_40,2016-09-05 22:57:36,-33,0,1,prb de retour d/eau
0_40,2016-09-05 23:57:36,-56,0,1,prb de retour d/eau
0_40,2016-09-12 00:57:27,-31,0,1,prb de retour d/eau
0_40,2016-09-12 01:57:27,-40,0,1,prb de retour d/eau
0_40,2016-09-12 02:57:27,-30,0,1,prb de retour d/eau
0_40,2016-09-12 03:57:26,-30,0,1,prb de retour d/eau
0_40,2016-09-12 04:57:26,-30,0,1,prb de retour d/eau
0_40,2016-09-12 05:57:26,-30,0,1,prb de retour d/eau
0_40,2016-09-12 06:57:26,-36,0,1,prb de retour d/eau
0_40,2016-09-12 07:57:27,-37,0,1,prb de retour d/eau
0_40,2016-09-12 08:57:27,-32,0,1,prb de retour d/eau
0_40,2016-09-12 09:57:27,-64,0,1,prb de retour d/eau
0_40,2016-09-12 10:57:27,-119,0,1,prb de retour d/eau
0_40,2016-09-12 11:57:26,-32,0,1,prb de retour d/eau
0_40,2016-09-12 12:57:26,-30,0,1,prb de retour d/eau
0_40,2016-09-12 13:57:26,-36,0,1,prb de retour d/eau
0_40,2016-09-12 14:57:26,-31,0,1,prb de retour d/eau
0_40,2016-09-12 15:59:01,-37,0,1,prb de retour d/eau
0_40,2016-09-12 16:59:01,-44,0,1,prb de retour d/eau
0_40,2016-09-12 17:59:01,-33,0,1,prb de retour d/eau
0_40,2016-09-12 18:59:01,-30,0,1,prb de retour d/eau
0_40,2016-09-12 19:57:27,-35,0,1,prb de retour d/eau
0_40,2016-09-12 20:57:27,-31,0,1,prb de retour d/eau
0_40,2016-09-12 21:57:27,-96,0,1,prb de retour d/eau
0_40,2016-09-12 22:57:27,-30,0,1,prb de retour d/eau
0_40,2016-09-12 23:57:27,-60,0,1,prb de retour d/eau
0_40,2016-10-01 10:56:56,-80,0,1,prb de retour d/eau
0_40,2016-10-01 11:56:55,-79,0,1,prb de retour d/eau
0_40,2016-10-01 12:56:55,-81,0,1,prb de retour d/eau
0_40,2016-10-01 13:56:55,-71,0,1,prb de retour d/eau
0_40,2016-10-01 14:56:55,-33,0,1,prb de retour d/eau
0_40,2016-10-01 23:56:55,-170,0,1,prb de retour d/eau
0_40,2016-10-05 00:56:49,-39,0,1,prb de retour d/eau
0_40,2016-10-05 01:56:49,-30,0,1,prb de retour d/eau
0_40,2016-10-05 02:56:49,-30,0,1,prb de retour d/eau
0_40,2016-10-05 11:56:49,-114,0,1,prb de retour d/eau
0_40,2016-10-05 12:56:49,-30,0,1,prb de retour d/eau
0_40,2016-10-05 13:56:49,-63,0,1,prb de retour d/eau
0_40,2016-10-05 14:56:49,-36,0,1,prb de retour d/eau
0_40,2016-10-05 15:56:53,-36,0,1,prb de retour d/eau
0_40,2016-10-05 16:56:53,-50,0,1,prb de retour d/eau
0_40,2016-10-05 17:56:53,-30,0,1,prb de retour d/eau
0_40,2016-10-05 18:56:53,-47,0,1,prb de retour d/eau
0_40,2016-10-05 19:56:56,-30,0,1,prb de retour d/eau
0_40,2016-10-12 00:56:38,-30,0,1,prb de retour d/eau
0_40,2016-10-12 01:56:38,-41,0,1,prb de retour d/eau
0_40,2016-10-12 02:56:38,-30,0,1,prb de retour d/eau
0_40,2016-10-12 03:56:53,-30,0,1,prb de retour d/eau
0_40,2016-10-12 04:56:53,-30,0,1,prb de retour d/eau
0_40,2016-10-12 05:56:53,-30,0,1,prb de retour d/eau
0_40,2016-10-12 06:56:53,-30,0,1,prb de retour d/eau
0_40,2016-10-12 07:56:39,-30,0,1,prb de retour d/eau
0_40,2016-10-12 08:56:39,-30,0,1,prb de retour d/eau
0_40,2016-10-12 09:56:39,-52,0,1,prb de retour d/eau
0_40,2016-10-12 10:56:39,-40,0,1,prb de retour d/eau
0_40,2016-10-12 11:56:34,-34,0,1,prb de retour d/eau
0_40,2016-10-12 12:56:34,-37,0,1,prb de retour d/eau
0_40,2016-10-12 13:56:34,-30,0,1,prb de retour d/eau
0_40,2016-10-12 14:56:34,-43,0,1,prb de retour d/eau
0_40,2016-10-12 15:56:35,-31,0,1,prb de retour d/eau
0_40,2016-10-12 16:56:35,-69,0,1,prb de retour d/eau
0_40,2016-11-01 00:56:06,-30,0,1,prb de retour d/eau
0_40,2016-11-01 01:56:06,-30,0,1,prb de retour d/eau
